       35       2.8   12.0287   3.78251 
       36       2.8    12.492   3.82396 
       37       2.8   12.9535   3.86725 
       38       2.8   13.4134   3.91216 
       39       2.8   13.8719   3.95847 
       40       2.8   14.3292   4.00601 
       41       2.8   14.7853   4.05465 
       42       2.8   15.2405   4.10426 
       43       2.8   15.6949   4.15475 
       44       2.8   16.1484   4.20602 
       45       2.8   16.6013   4.25799 
       46       2.8   17.0535    4.3106 
       47       2.8   17.5052   4.36379 
       48       2.8   17.9563   4.41752 
       49       2.8    18.407   4.47172 
       50       2.8   18.8572   4.52637 
       51       2.8    19.307   4.58143 
       52       2.8   19.7565   4.63686 
       53       2.8   20.2056   4.69264 
       54       2.8   20.6544   4.74874 
       55       2.8   21.1029   4.80514 
       56       2.8   21.5511   4.86181 
       57       2.8   21.9991   4.91874 
       58       2.8   22.4468   4.97592 
       59       2.8   22.8943   5.03331 
       60       2.8   23.3417   5.09092 
       61       2.8   23.7888   5.14872 
       62       2.8   24.2358    5.2067 
       63       2.8   24.6826   5.26486 
       64       2.8   25.1292   5.32319 
       65       2.8   25.5757   5.38166 
       22         3   5.20917   4.03392 
       23         3   5.96376   3.78372 
       24         3   6.57611   3.67579 
       25         3   7.13593   3.62039 
       26         3   7.66716   3.59357 
       27         3   8.18025   3.58491 
       28         3   8.68079   3.58881 
       29         3   9.17213   3.60191 
       30         3   9.65646   3.62202 
       31         3   10.1353   3.64764 
       32         3   10.6097   3.67769 
       33         3   11.0805   3.71136 
       34         3   11.5483   3.74805 
       35         3   12.0135   3.78728 
       36         3   12.4766   3.82867 
       37         3   12.9378   3.87193 
       38         3   13.3975    3.9168 
       39         3   13.8557   3.96309 
       40         3   14.3127   4.01062 
       41         3   14.7685   4.05925 
       42         3   15.2235   4.10886 
       43         3   15.6775   4.15935 
       44         3   16.1308   4.21062 
       45         3   16.5833    4.2626 
       46         3   17.0352   4.31522 
       47         3   17.4866   4.36843 
       48         3   17.9374   4.42217 
       49         3   18.3877   4.47639 
       50         3   18.8376   4.53106 
       51         3   19.2871   4.58614 
       52         3   19.7363    4.6416 
       53         3    20.185    4.6974 
       54         3   20.6335   4.75353 
       55         3   21.0817   4.80995 
       56         3   21.5296   4.86666 
       57         3   21.9772   4.92362 
       58         3   22.4247   4.98082 
       59         3   22.8719   5.03825 
       60         3   23.3188   5.09589 
       61         3   23.7656   5.15372 
       62         3   24.2123   5.21174 
       63         3   24.6587   5.26994 
       64         3    25.105    5.3283 
       65         3   25.5512   5.38681 
       22       3.2   5.17762   4.05849 
       23       3.2   5.94371   3.79648 
       24       3.2   6.55881   3.68548 
       25       3.2   7.11981   3.62858 
       26       3.2   7.65163   3.60086 
       27       3.2     8.165    3.5916 
       28       3.2   8.66564   3.59508 
