 169  76  93     200.10    56.34
 170  65 105     423.50   615.13
 170  67 103     396.26   300.34
 170  69 101     397.02     0.90
 170  71  99     428.23    50.15
 170  73  97     276.00   279.97
 170  75  95     209.50   234.27
 170  77  93     251.50   104.61
 171  66 105     465.50   437.19
 171  68 103     372.26     2.04
 171  70 101     351.57     1.78
 171  72  99     367.00   149.70
 171  74  97     329.50   372.50
 171  76  95     359.40    99.58
 171  78  93     353.00   193.54
 172  67 105     575.69   469.10
 172  69 103     447.03     2.44
 172  71 101     352.03     2.68
 172  73  99     250.50   210.07
 172  75  97     372.00   346.95
 172  77  95     252.00   154.09
 173  68 105     510.72   149.01
 173  70 103     401.18     0.45
 173  72 101     360.82   104.06
 173  74  99     280.50   339.10
 173  76  97     250.50   272.72
 173  78  95     179.60    56.42
 174  67 107     433.50   508.76
 174  69 105     492.78    25.21
 174  71 103     383.78     1.17
 174  73 101     482.00   195.85
 174  75  99     379.50   425.65
 174  77  97     299.50   245.08
 174  79  95     246.50   186.69
 175  68 107     448.00   290.60
 175  70 105     572.82     0.60
 175  72 103     363.05    25.06
 175  74 101     323.00   269.94
 175  76  99     363.00   360.63
 175  78  97     350.90    99.62
 176  69 107     454.02   153.07
 176  71 105     533.78     0.64
 176  73 103     330.50   133.81
 176  75 101     254.50   400.73
 176  77  99     148.50   349.52
 176  79  97     237.50   210.76
 177  70 107     169.85     5.03
 177  72 105     435.12     1.08
 177  74 103     386.00   209.67
 177  76 101     267.00   292.55
 177  78  99     243.00   272.72
 178  69 109     509.00   329.18
 178  71 107     271.14     2.53
 178  73 105     298.26    51.59
 178  75 103     388.50   264.73
 178  77 101     507.00   412.10
 178  79  99     248.50   264.64
 179  70 109     750.41   200.56
 179  72 107     258.55     0.65
 179  74 105     278.99   120.96
 179  76 103     281.50   196.98
 179  78 101     370.50   360.63
 179  80  99     364.18    99.80
 180  71 109     501.47   149.02
 180  73 107     279.39     3.92
 180  75 105     173.60   105.06
